コンボ数,ノーツ
1,1
2,1
3,2
4,0
5,2
6,1
7,0
8,2
9,1
10,2
11,0
12,2
13,1
14,2
15,2
16,0
17,2
18,1
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,2
31,1
32,2
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,2
45,2
46,1
47,0
48,2
49,0
50,2
51,2
52,0
53,2
54,0
55,0
56,2
57,0
58,2
59,0
60,0
61,2
62,0
63,2
64,2
65,2
66,1
67,2
68,2
69,0
70,2
71,0
72,0
73,2
74,0
75,2
76,2
77,0
78,2
79,0
80,0
81,0
82,0
83,2
84,2
85,2
86,2
87,2
88,1
89,2
90,2
91,2
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,1
100,1
101,2
102,2
103,2
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,1
112,0
113,2
114,1
115,2
116,2
117,2
118,0
119,2
120,0
121,0
122,0
123,0
124,0
125,0
126,1
127,1
128,2
129,2
130,0
131,2
132,0
133,0
134,0
135,0
136,0
137,0
138,1
139,0
140,2
141,2
142,1
143,0
144,0
145,0
146,1
147,1
148,0
149,0
150,0
151,1
152,1
153,0
154,0
155,0
156,1
157,1
158,0
159,0
160,0
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,0
169,0
170,0
171,1
172,1
173,0
174,1
175,0
176,0
177,1
178,1
179,1
180,0
181,0
182,0
183,0
184,1
185,0
186,1
187,0
188,0
189,0
190,1
191,0
192,1
193,0
194,1
195,0
196,1
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,1
208,2
209,0
210,0
211,2
212,0
213,2
214,0
215,0
216,2
217,0
218,0
219,0
220,2
221,0
222,0
223,2
224,0
225,2
226,2
227,2
228,0
229,2
230,0
231,2
232,0
233,0
234,2
235,0
236,2
237,0
238,0
239,2
240,0
241,0
242,2
243,0
244,2
245,0
246,2
247,0
248,2
249,0
250,0
251,0
252,0
253,0
254,2
255,0
256,2
257,0
258,2
259,0
260,0
261,2
262,0
263,0
264,0
265,2
266,0
267,0
268,2
269,0
270,2
271,0
272,2
273,2
274,0
275,0
276,2
277,2
278,0
279,2
280,0
281,2
282,0
283,0
284,2
285,0
286,0
287,2
288,0
289,2
290,2
291,2
292,2
293,0
294,0
295,0
296,0
297,0
298,2
299,2
300,2
301,2
302,0
303,2
304,0
305,0
306,2
307,0
308,2
309,1
310,2
311,0
312,2
313,2
314,0
315,2
316,0
317,2
318,1
319,0
320,0
321,1
322,1
323,0
324,0
325,1
326,0
327,2
328,2
329,2
330,0
331,2
332,0
333,2
334,2
335,2
336,2
337,2
338,1
339,0
340,2
341,0
342,0
343,2
344,0
345,2
346,0
347,0
348,2
349,0
350,0
351,0
352,0
353,0
354,2
355,2
356,2
357,0
358,2
359,0
360,2
361,2
362,0
363,2
364,0
365,1
366,0
367,2
368,2
369,2
370,2
371,0
372,2
373,0
374,0
375,1
376,0
377,1
378,1
379,0
380,1
381,0
382,0
383,2
384,2
385,2
386,2
387,0
388,2
389,0
390,2
391,2
392,2
393,2
394,1
395,0
396,2
397,1
398,1
399,1
400,1
401,0
402,2
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,1
412,0
413,0
414,1
415,1
416,0
417,0
418,1
419,0
420,0
421,1
422,0
423,0
424,1
425,1
426,0
427,0
428,1
429,0
430,1
431,0
432,0
433,0
434,0
435,1
436,0
437,0
438,1
439,1
440,0
441,0
442,1
443,0
444,0
445,1
446,0
447,0
448,1
449,1
450,0
451,0
452,1
453,0
454,0
455,0
456,0
457,0
458,0
459,1
460,0
461,0
462,1
463,1
464,0
465,0
466,1
467,0
468,0
469,1
470,0
471,0
472,1
473,1
474,0
475,0
476,1
477,0
478,1
479,0
480,0
481,0
482,1
483,0
484,0
485,1
486,0
487,0
488,1
489,0
490,0
491,1
492,1
493,0
494,0
495,1
496,0
497,0
498,1
499,0
500,0
501,1
502,0
503,0
504,0
505,0
506,1
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,1
568,1
569,0
570,1
571,1
572,1
573,0
574,0
575,1
576,1
577,1
578,0
579,1
580,1
581,0
582,1
583,1
584,1
585,0
586,0
587,1
588,1
589,1
590,0
591,1
592,1
593,1
594,1
595,1
596,0
597,0
598,1
599,1
600,1
