コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,2
9,2
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,2
20,2
21,2
22,2
23,1
24,1
25,1
26,1
27,0
28,0
29,0
30,0
31,0
32,2
33,2
34,2
35,1
36,2
37,0
38,0
39,2
40,0
41,2
42,2
43,0
44,2
45,2
46,0
47,2
48,0
49,0
50,0
51,2
52,0
53,2
54,0
55,2
56,2
57,0
58,2
59,2
60,0
61,2
62,2
63,0
64,0
65,0
66,2
67,0
68,2
69,0
70,2
71,0
72,2
73,2
74,0
75,2
76,2
77,0
78,0
79,2
80,0
81,0
82,0
83,2
84,0
85,2
86,2
87,0
88,2
89,2
90,2
91,0
92,0
93,0
94,0
95,0
96,1
97,1
98,1
99,1
100,1
101,1
102,0
103,1
104,0
105,1
106,0
107,1
108,0
109,1
110,1
111,0
112,1
113,0
114,1
115,0
116,1
117,1
118,0
119,1
120,1
121,1
122,1
123,0
124,1
125,0
126,1
127,1
128,0
129,1
130,0
131,1
132,0
133,1
134,1
135,0
136,1
137,0
138,1
139,1
140,1
141,1
142,1
143,1
144,0
145,0
146,1
147,1
148,0
149,1
150,1
151,0
152,1
153,0
154,1
155,0
156,1
157,0
158,1
159,1
160,1
161,1
162,1
163,1
164,0
165,0
166,0
167,0
168,0
169,2
170,2
171,0
172,1
173,2
174,0
175,2
176,0
177,0
178,2
179,0
180,2
181,2
182,0
183,2
184,0
185,0
186,2
187,0
188,2
189,2
190,2
191,2
192,0
193,2
194,2
195,2
196,2
197,2
198,0
199,2
200,2
201,0
202,2
203,2
204,2
205,2
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,0
214,0
215,1
216,0
217,1
218,1
219,1
220,1
221,1
222,1
223,0
224,0
225,2
226,2
227,0
228,0
229,2
230,0
231,2
232,0
233,0
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,2
244,0
245,0
246,2
247,2
248,2
249,2
250,0
251,2
252,0
253,2
254,0
255,2
256,2
257,0
258,2
259,0
260,2
261,2
262,2
263,2
264,2
265,0
266,0
267,0
268,0
269,0
270,2
271,1
272,2
273,1
274,2
275,0
276,0
277,0
278,1
