コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,1.35,1.583333,0,0,0,0,0,28.0,0.0,0.0
3,1,1.51,0.266667,0,0,0,0,0,NaN,NaN,NaN
4,1,1.59,0.133333,0,0,0,0,0,NaN,NaN,NaN
5,1,2.07,0.133333,0,0,0,0,0,NaN,NaN,NaN
7,2,2.23,0.266667,0,0,0,0,0,NaN,NaN,NaN
8,1,2.39,0.266667,0,0,0,0,0,NaN,NaN,NaN
9,1,2.47,0.133333,0,0,0,0,0,NaN,NaN,NaN
10,1,2.55,0.133333,0,0,0,0,0,NaN,NaN,NaN
11,1,3.03,0.133333,0,0,0,0,0,NaN,NaN,NaN
13,2,3.11,0.133333,0,0,0,0,0,NaN,NaN,NaN
14,1,3.27,0.266667,0,0,0,0,0,NaN,NaN,NaN
15,1,3.35,0.133333,0,0,0,0,0,NaN,NaN,NaN
16,1,3.43,0.133333,0,0,0,0,0,NaN,NaN,NaN
18,2,3.59,0.266667,0,0,0,0,0,NaN,NaN,NaN
19,1,4.15,0.266667,0,0,0,0,0,NaN,NaN,NaN
20,1,4.23,0.133333,0,0,0,0,0,NaN,NaN,NaN
21,1,4.31,0.133333,0,0,0,0,0,NaN,NaN,NaN
22,1,4.39,0.133333,0,0,0,0,0,NaN,NaN,NaN
24,2,4.47,0.133333,0,0,0,0,0,NaN,NaN,NaN
25,1,5.03,0.266667,0,0,0,0,0,NaN,NaN,NaN
26,1,5.11,0.133333,0,0,0,0,0,NaN,NaN,NaN
27,1,5.19,0.133333,0,0,0,0,0,NaN,NaN,NaN
29,2,5.35,0.266667,0,0,0,0,0,NaN,NaN,NaN
30,1,5.51,0.266667,0,0,0,0,0,NaN,NaN,NaN
31,1,5.59,0.133333,0,0,0,0,0,NaN,NaN,NaN
32,1,6.07,0.133333,0,0,0,0,0,NaN,NaN,NaN
33,1,6.15,0.133333,0,0,0,0,0,NaN,NaN,NaN
35,2,6.23,0.133333,0,0,0,0,0,NaN,NaN,NaN
36,1,6.39,0.266667,0,0,0,0,0,NaN,NaN,NaN
37,1,6.47,0.133333,0,0,0,0,0,NaN,NaN,NaN
38,1,6.55,0.133333,0,0,0,0,0,NaN,NaN,NaN
40,2,7.11,0.266667,0,0,0,0,0,NaN,NaN,NaN
41,1,7.27,0.266667,0,0,0,0,0,NaN,NaN,NaN
42,1,7.35,0.133333,0,0,0,0,0,NaN,NaN,NaN
43,1,7.43,0.133333,0,0,0,0,0,NaN,NaN,NaN
44,1,7.51,0.133333,0,0,0,0,0,NaN,NaN,NaN
46,2,7.59,0.133333,0,0,0,0,0,NaN,NaN,NaN
48,2,8.15,0.266667,0,0,0,0,0,NaN,NaN,NaN
50,2,8.31,0.266667,0,0,0,0,0,NaN,NaN,NaN
52,2,8.47,0.266667,0,0,0,0,0,NaN,NaN,NaN
54,2,9.03,0.266667,0,0,0,0,0,NaN,NaN,NaN
56,2,9.19,0.266667,0,0,0,0,0,NaN,NaN,NaN
58,2,9.35,0.266667,0,0,0,0,0,NaN,NaN,NaN
