コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,3.59,3.983333,0,0,0,0,0,28.0,0.0,0.0
2,1,4.19,0.333333,0,0,0,0,0,NaN,NaN,NaN
4,2,4.39,0.333333,0,0,0,0,0,NaN,NaN,NaN
6,2,4.59,0.333333,0,0,0,0,0,NaN,NaN,NaN
7,1,5.19,0.333333,0,0,0,0,0,NaN,NaN,NaN
8,1,5.39,0.333333,0,0,0,0,0,NaN,NaN,NaN
10,2,5.59,0.333333,0,0,0,0,0,NaN,NaN,NaN
12,2,6.19,0.333333,0,0,0,0,0,NaN,NaN,NaN
13,1,6.38,0.316667,0,0,0,0,0,NaN,NaN,NaN
14,1,6.58,0.333333,0,0,0,0,0,NaN,NaN,NaN
16,2,7.18,0.333333,0,0,0,0,0,NaN,NaN,NaN
18,2,7.38,0.333333,0,0,0,0,0,NaN,NaN,NaN
19,1,7.58,0.333333,0,0,0,0,0,NaN,NaN,NaN
20,1,8.18,0.333333,0,0,0,0,0,NaN,NaN,NaN
22,2,8.38,0.333333,0,0,0,0,0,NaN,NaN,NaN
24,2,8.58,0.333333,0,0,0,0,0,NaN,NaN,NaN
25,1,9.18,0.333333,0,0,0,0,0,NaN,NaN,NaN
26,1,9.38,0.333333,0,0,0,0,0,NaN,NaN,NaN
28,2,9.57,0.316667,0,0,0,0,0,NaN,NaN,NaN
30,2,10.17,0.333333,0,0,0,0,0,NaN,NaN,NaN
31,1,10.37,0.333333,0,0,0,0,0,NaN,NaN,NaN
32,1,10.57,0.333333,0,0,0,0,0,NaN,NaN,NaN
34,2,11.17,0.333333,0,0,0,0,0,NaN,NaN,NaN
36,2,11.37,0.333333,0,0,0,0,0,NaN,NaN,NaN
38,2,11.57,0.333333,0,0,0,0,0,NaN,NaN,NaN
40,2,12.03,0.100000,0,0,0,0,0,NaN,NaN,NaN
42,2,12.10,0.116667,0,0,0,0,0,NaN,NaN,NaN
44,2,12.17,0.116667,0,0,0,0,0,NaN,NaN,NaN
46,2,12.23,0.100000,0,0,0,0,0,NaN,NaN,NaN
48,2,12.30,0.116667,0,0,0,0,0,NaN,NaN,NaN
50,2,12.36,0.100000,0,0,0,0,0,NaN,NaN,NaN
51,1,12.56,0.333333,0,0,0,0,0,NaN,NaN,NaN
53,2,13.16,0.333333,0,0,0,0,0,NaN,NaN,NaN
54,1,13.26,0.166667,0,0,0,0,0,NaN,NaN,NaN
