コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.12,1.200000,0,0,0,0,0,26.0,0.0,0.0
2,1,1.17,0.083333,0,0,0,0,0,NaN,NaN,NaN
3,1,1.27,0.166667,0,0,0,0,0,NaN,NaN,NaN
4,1,1.32,0.083333,0,0,0,0,0,NaN,NaN,NaN
5,1,1.42,0.166667,0,0,0,0,0,NaN,NaN,NaN
6,1,1.47,0.083333,0,0,0,0,0,NaN,NaN,NaN
7,1,1.57,0.166667,0,0,0,0,0,NaN,NaN,NaN
8,1,2.02,0.083333,0,0,0,0,0,NaN,NaN,NaN
10,2,2.18,0.266667,0,0,0,0,0,NaN,NaN,NaN
12,2,2.33,0.250000,0,0,0,0,0,NaN,NaN,NaN
14,2,2.48,0.250000,0,0,0,0,0,NaN,NaN,NaN
15,1,2.58,0.166667,0,0,0,0,0,NaN,NaN,NaN
16,1,3.03,0.083333,0,0,0,0,0,NaN,NaN,NaN
17,1,3.14,0.183333,0,0,0,0,0,NaN,NaN,NaN
18,1,3.19,0.083333,0,0,0,0,0,NaN,NaN,NaN
19,1,3.29,0.166667,0,0,0,0,0,NaN,NaN,NaN
20,1,3.34,0.083333,0,0,0,0,0,NaN,NaN,NaN
22,2,3.49,0.250000,0,0,0,0,0,NaN,NaN,NaN
24,2,4.04,0.250000,0,0,0,0,0,NaN,NaN,NaN
26,2,4.20,0.266667,0,0,0,0,0,NaN,NaN,NaN
28,2,4.35,0.250000,0,0,0,0,0,NaN,NaN,NaN
30,2,4.50,0.250000,0,0,0,0,0,NaN,NaN,NaN
31,1,5.00,0.166667,0,0,0,0,0,NaN,NaN,NaN
32,1,5.05,0.083333,0,0,0,0,0,NaN,NaN,NaN
33,1,5.16,0.183333,0,0,0,0,0,NaN,NaN,NaN
34,1,5.21,0.083333,0,0,0,0,0,NaN,NaN,NaN
35,1,5.31,0.166667,0,0,0,0,0,NaN,NaN,NaN
36,1,5.36,0.083333,0,0,0,0,0,NaN,NaN,NaN
38,2,5.51,0.250000,0,0,0,0,0,NaN,NaN,NaN
40,2,6.06,0.250000,0,0,0,0,0,NaN,NaN,NaN
41,1,6.17,0.183333,0,0,0,0,0,NaN,NaN,NaN
42,1,6.27,0.166667,0,0,0,0,0,NaN,NaN,NaN
43,1,6.37,0.166667,0,0,0,0,0,NaN,NaN,NaN
44,1,6.47,0.166667,0,0,0,0,0,NaN,NaN,NaN
45,1,6.57,0.166667,0,0,0,0,0,NaN,NaN,NaN
46,1,7.07,0.166667,0,0,0,0,0,NaN,NaN,NaN
47,1,7.38,0.516667,0,0,0,0,0,NaN,NaN,NaN
49,2,8.08,0.500000,0,0,0,0,0,NaN,NaN,NaN
50,1,8.24,0.266667,0,0,0,0,0,NaN,NaN,NaN
51,1,8.39,0.250000,0,0,0,0,0,NaN,NaN,NaN
52,1,8.54,0.250000,0,0,0,0,0,NaN,NaN,NaN
53,1,9.09,0.250000,0,0,0,0,0,NaN,NaN,NaN
55,2,9.25,0.266667,0,0,0,0,0,NaN,NaN,NaN
57,2,9.40,0.250000,0,0,0,0,0,NaN,NaN,NaN
59,2,9.55,0.250000,0,0,0,0,0,NaN,NaN,NaN
60,1,10.05,0.166667,0,0,0,0,0,NaN,NaN,NaN
61,1,10.10,0.083333,0,0,0,0,0,NaN,NaN,NaN
63,2,10.26,0.266667,0,0,0,0,0,NaN,NaN,NaN
64,1,10.36,0.166667,0,0,0,0,0,NaN,NaN,NaN
65,1,10.41,0.083333,0,0,0,0,0,NaN,NaN,NaN
67,2,10.56,0.250000,0,0,0,0,0,NaN,NaN,NaN
68,1,11.06,0.166667,0,0,0,0,0,NaN,NaN,NaN
69,1,11.11,0.083333,0,0,0,0,0,NaN,NaN,NaN
71,2,11.27,0.266667,0,0,0,0,0,NaN,NaN,NaN
73,2,11.42,0.250000,0,0,0,0,0,NaN,NaN,NaN
75,2,11.57,0.250000,0,0,0,0,0,NaN,NaN,NaN
76,1,12.07,0.166667,0,0,0,0,0,NaN,NaN,NaN
77,1,12.12,0.083333,0,0,0,0,0,NaN,NaN,NaN
79,2,12.28,0.266667,0,0,0,0,0,NaN,NaN,NaN
80,1,12.38,0.166667,0,0,0,0,0,NaN,NaN,NaN
81,1,12.43,0.083333,0,0,0,0,0,NaN,NaN,NaN
83,2,12.58,0.250000,0,0,0,0,0,NaN,NaN,NaN
84,1,13.08,0.166667,0,0,0,0,0,NaN,NaN,NaN
85,1,13.14,0.100000,0,0,0,0,0,NaN,NaN,NaN
87,2,13.29,0.250000,0,0,0,0,0,NaN,NaN,NaN
89,2,13.44,0.250000,0,0,0,0,0,NaN,NaN,NaN
91,2,13.59,0.250000,0,0,0,0,0,NaN,NaN,NaN
92,1,14.09,0.166667,0,0,0,0,0,NaN,NaN,NaN
93,1,14.15,0.100000,0,0,0,0,0,NaN,NaN,NaN
95,2,14.30,0.250000,0,0,0,0,0,NaN,NaN,NaN
96,1,14.40,0.166667,0,0,0,0,0,NaN,NaN,NaN
97,1,14.45,0.083333,0,0,0,0,0,NaN,NaN,NaN
99,2,15.00,0.250000,0,0,0,0,0,NaN,NaN,NaN
100,1,15.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
101,1,15.16,0.100000,0,0,0,0,0,NaN,NaN,NaN
103,2,15.31,0.250000,0,0,0,0,0,NaN,NaN,NaN
104,1,15.41,0.166667,0,0,0,0,0,NaN,NaN,NaN
105,1,15.46,0.083333,0,0,0,0,0,NaN,NaN,NaN
107,2,16.01,0.250000,0,0,0,0,0,NaN,NaN,NaN
108,1,16.11,0.166667,0,0,0,0,0,NaN,NaN,NaN
109,1,16.17,0.100000,0,0,0,0,0,NaN,NaN,NaN
110,1,16.27,0.166667,0,0,0,0,0,NaN,NaN,NaN
112,2,16.32,0.083333,0,0,0,0,0,NaN,NaN,NaN
113,1,16.42,0.166667,0,0,0,0,0,NaN,NaN,NaN
114,1,16.47,0.083333,0,0,0,0,0,NaN,NaN,NaN
115,1,16.57,0.166667,0,0,0,0,0,NaN,NaN,NaN
117,2,17.02,0.083333,0,0,0,0,0,NaN,NaN,NaN
119,2,17.18,0.266667,0,0,0,0,0,NaN,NaN,NaN
121,2,17.33,0.250000,0,0,0,0,0,NaN,NaN,NaN
123,2,17.48,0.250000,0,0,0,0,0,NaN,NaN,NaN
125,2,18.03,0.250000,0,0,0,0,0,NaN,NaN,NaN
126,1,18.19,0.266667,0,0,0,0,0,NaN,NaN,NaN
128,2,18.34,0.250000,0,0,0,0,0,NaN,NaN,NaN
129,1,18.44,0.166667,0,0,0,0,0,NaN,NaN,NaN
130,1,18.49,0.083333,0,0,0,0,0,NaN,NaN,NaN
132,2,19.04,0.250000,0,0,0,0,0,NaN,NaN,NaN
133,1,19.20,0.266667,0,0,0,0,0,NaN,NaN,NaN
134,1,19.35,0.250000,0,0,0,0,0,NaN,NaN,NaN
136,2,19.45,0.166667,0,0,0,0,0,NaN,NaN,NaN
137,1,20.00,0.250000,0,0,0,0,0,NaN,NaN,NaN
139,2,20.05,0.083333,0,0,0,0,0,NaN,NaN,NaN
141,2,20.21,0.266667,0,0,0,0,0,NaN,NaN,NaN
