コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,1.21,1.350000,0,0,0,0,0,27.0,0.0,0.0
4,2,1.40,0.316667,0,0,0,0,0,NaN,NaN,NaN
5,1,1.50,0.166667,0,0,0,0,0,NaN,NaN,NaN
7,2,2.00,0.166667,0,0,0,0,0,NaN,NaN,NaN
8,1,2.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
10,2,2.19,0.150000,0,0,0,0,0,NaN,NaN,NaN
12,2,2.29,0.166667,0,0,0,0,0,NaN,NaN,NaN
14,2,2.49,0.333333,0,0,0,0,0,NaN,NaN,NaN
16,2,2.58,0.150000,0,0,0,0,0,NaN,NaN,NaN
17,1,3.08,0.166667,0,0,0,0,0,NaN,NaN,NaN
19,2,3.18,0.166667,0,0,0,0,0,NaN,NaN,NaN
21,2,3.38,0.333333,0,0,0,0,0,NaN,NaN,NaN
23,2,3.57,0.316667,0,0,0,0,0,NaN,NaN,NaN
25,2,4.17,0.333333,0,0,0,0,0,NaN,NaN,NaN
26,1,4.27,0.166667,0,0,0,0,0,NaN,NaN,NaN
28,2,4.36,0.150000,0,0,0,0,0,NaN,NaN,NaN
29,1,4.46,0.166667,0,0,0,0,0,NaN,NaN,NaN
31,2,4.56,0.166667,0,0,0,0,0,NaN,NaN,NaN
33,2,5.06,0.166667,0,0,0,0,0,NaN,NaN,NaN
35,2,5.15,0.150000,0,0,0,0,0,NaN,NaN,NaN
37,2,6.14,0.983333,0,0,0,0,0,NaN,NaN,NaN
39,2,7.13,0.983333,0,0,0,0,0,NaN,NaN,NaN
41,2,7.53,0.666667,0,0,0,0,0,NaN,NaN,NaN
43,2,8.32,0.650000,0,0,0,0,0,NaN,NaN,NaN
45,2,9.11,0.650000,0,0,0,0,0,NaN,NaN,NaN
47,2,9.51,0.666667,0,0,0,0,0,NaN,NaN,NaN
49,2,10.30,0.650000,0,0,0,0,0,NaN,NaN,NaN
51,2,10.50,0.333333,0,0,0,0,0,NaN,NaN,NaN
53,2,11.10,0.333333,0,0,0,0,0,NaN,NaN,NaN
54,1,11.49,0.650000,0,0,0,0,0,NaN,NaN,NaN
55,1,11.59,0.166667,0,0,0,0,0,NaN,NaN,NaN
57,2,12.09,0.166667,0,0,0,0,0,NaN,NaN,NaN
58,1,12.19,0.166667,0,0,0,0,0,NaN,NaN,NaN
59,1,12.29,0.166667,0,0,0,0,0,NaN,NaN,NaN
60,1,12.38,0.150000,0,0,0,0,0,NaN,NaN,NaN
62,2,12.48,0.166667,0,0,0,0,0,NaN,NaN,NaN
63,1,12.58,0.166667,0,0,0,0,0,NaN,NaN,NaN
65,2,13.08,0.166667,0,0,0,0,0,NaN,NaN,NaN
66,1,13.18,0.166667,0,0,0,0,0,NaN,NaN,NaN
68,2,13.28,0.166667,0,0,0,0,0,NaN,NaN,NaN
69,1,13.37,0.150000,0,0,0,0,0,NaN,NaN,NaN
70,1,13.47,0.166667,0,0,0,0,0,NaN,NaN,NaN
71,1,13.57,0.166667,0,0,0,0,0,NaN,NaN,NaN
73,2,14.07,0.166667,0,0,0,0,0,NaN,NaN,NaN
74,1,14.17,0.166667,0,0,0,0,0,NaN,NaN,NaN
76,2,14.27,0.166667,0,0,0,0,0,NaN,NaN,NaN
77,1,14.36,0.150000,0,0,0,0,0,NaN,NaN,NaN
79,2,14.46,0.166667,0,0,0,0,0,NaN,NaN,NaN
80,1,14.56,0.166667,0,0,0,0,0,NaN,NaN,NaN
81,1,15.06,0.166667,0,0,0,0,0,NaN,NaN,NaN
82,1,15.16,0.166667,0,0,0,0,0,NaN,NaN,NaN
84,2,15.26,0.166667,0,0,0,0,0,NaN,NaN,NaN
85,1,15.35,0.150000,0,0,0,0,0,NaN,NaN,NaN
87,2,15.45,0.166667,0,0,0,0,0,NaN,NaN,NaN
88,1,15.55,0.166667,0,0,0,0,0,NaN,NaN,NaN
90,2,16.05,0.166667,0,0,0,0,0,NaN,NaN,NaN
91,1,16.15,0.166667,0,0,0,0,0,NaN,NaN,NaN
92,1,16.25,0.166667,0,0,0,0,0,NaN,NaN,NaN
93,1,16.35,0.166667,0,0,0,0,0,NaN,NaN,NaN
95,2,16.44,0.150000,0,0,0,0,0,NaN,NaN,NaN
96,1,16.54,0.166667,0,0,0,0,0,NaN,NaN,NaN
98,2,17.04,0.166667,0,0,0,0,0,NaN,NaN,NaN
99,1,17.14,0.166667,0,0,0,0,0,NaN,NaN,NaN
101,2,17.24,0.166667,0,0,0,0,0,NaN,NaN,NaN
102,1,17.33,0.150000,0,0,0,0,0,NaN,NaN,NaN
