コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
2,2,2.14,2.233333,0,0,0,0,0,27.0,0.0,0.0
3,1,2.22,0.133333,0,0,0,0,0,NaN,NaN,NaN
5,2,2.31,0.150000,0,0,0,0,0,NaN,NaN,NaN
6,1,2.48,0.283333,0,0,0,0,0,NaN,NaN,NaN
7,1,3.04,0.266667,0,0,0,0,0,NaN,NaN,NaN
8,1,3.13,0.150000,0,0,0,0,0,NaN,NaN,NaN
10,2,3.30,0.283333,0,0,0,0,0,NaN,NaN,NaN
11,1,3.38,0.133333,0,0,0,0,0,NaN,NaN,NaN
13,2,3.55,0.283333,0,0,0,0,0,NaN,NaN,NaN
14,1,4.03,0.133333,0,0,0,0,0,NaN,NaN,NaN
15,1,4.11,0.133333,0,0,0,0,0,NaN,NaN,NaN
16,1,4.20,0.150000,0,0,0,0,0,NaN,NaN,NaN
18,2,4.28,0.133333,0,0,0,0,0,NaN,NaN,NaN
19,1,4.36,0.133333,0,0,0,0,0,NaN,NaN,NaN
21,2,4.45,0.150000,0,0,0,0,0,NaN,NaN,NaN
22,1,5.02,0.283333,0,0,0,0,0,NaN,NaN,NaN
23,1,5.18,0.266667,0,0,0,0,0,NaN,NaN,NaN
24,1,5.27,0.150000,0,0,0,0,0,NaN,NaN,NaN
26,2,5.44,0.283333,0,0,0,0,0,NaN,NaN,NaN
27,1,5.52,0.133333,0,0,0,0,0,NaN,NaN,NaN
28,1,6.00,0.133333,0,0,0,0,0,NaN,NaN,NaN
30,2,6.17,0.283333,0,0,0,0,0,NaN,NaN,NaN
32,2,6.25,0.133333,0,0,0,0,0,NaN,NaN,NaN
34,2,6.42,0.283333,0,0,0,0,0,NaN,NaN,NaN
35,1,6.51,0.150000,0,0,0,0,0,NaN,NaN,NaN
37,2,6.59,0.133333,0,0,0,0,0,NaN,NaN,NaN
38,1,7.16,0.283333,0,0,0,0,0,NaN,NaN,NaN
39,1,7.32,0.266667,0,0,0,0,0,NaN,NaN,NaN
40,1,7.41,0.150000,0,0,0,0,0,NaN,NaN,NaN
42,2,7.57,0.266667,0,0,0,0,0,NaN,NaN,NaN
43,1,8.06,0.150000,0,0,0,0,0,NaN,NaN,NaN
45,2,8.23,0.283333,0,0,0,0,0,NaN,NaN,NaN
46,1,8.31,0.133333,0,0,0,0,0,NaN,NaN,NaN
47,1,8.39,0.133333,0,0,0,0,0,NaN,NaN,NaN
48,1,8.48,0.150000,0,0,0,0,0,NaN,NaN,NaN
50,2,8.56,0.133333,0,0,0,0,0,NaN,NaN,NaN
51,1,9.04,0.133333,0,0,0,0,0,NaN,NaN,NaN
53,2,9.13,0.150000,0,0,0,0,0,NaN,NaN,NaN
54,1,9.30,0.283333,0,0,0,0,0,NaN,NaN,NaN
55,1,9.46,0.266667,0,0,0,0,0,NaN,NaN,NaN
