コンボ数,ノーツ数,時間,時間差,ミタマ1,ミタマ2,ミタマ3,ミタマ4,ミタマ5,レベル,最大スコア,最適バースト位置
1,1,1.05,1.083333,0,0,0,0,0,28.0,0.0,0.0
2,1,1.08,0.050000,0,0,0,0,0,NaN,NaN,NaN
3,1,1.12,0.066667,0,0,0,0,0,NaN,NaN,NaN
4,1,1.15,0.050000,0,0,0,0,0,NaN,NaN,NaN
6,2,1.34,0.316667,0,0,0,0,0,NaN,NaN,NaN
7,1,1.43,0.150000,0,0,0,0,0,NaN,NaN,NaN
8,1,1.48,0.083333,0,0,0,0,0,NaN,NaN,NaN
9,1,1.53,0.083333,0,0,0,0,0,NaN,NaN,NaN
11,2,2.02,0.150000,0,0,0,0,0,NaN,NaN,NaN
13,2,2.12,0.166667,0,0,0,0,0,NaN,NaN,NaN
14,1,2.21,0.150000,0,0,0,0,0,NaN,NaN,NaN
15,1,2.26,0.083333,0,0,0,0,0,NaN,NaN,NaN
16,1,2.31,0.083333,0,0,0,0,0,NaN,NaN,NaN
18,2,2.40,0.150000,0,0,0,0,0,NaN,NaN,NaN
20,2,2.50,0.166667,0,0,0,0,0,NaN,NaN,NaN
22,2,3.00,0.166667,0,0,0,0,0,NaN,NaN,NaN
24,2,3.09,0.150000,0,0,0,0,0,NaN,NaN,NaN
26,2,3.19,0.166667,0,0,0,0,0,NaN,NaN,NaN
27,1,3.23,0.066667,0,0,0,0,0,NaN,NaN,NaN
28,1,3.28,0.083333,0,0,0,0,0,NaN,NaN,NaN
29,1,3.33,0.083333,0,0,0,0,0,NaN,NaN,NaN
30,1,3.38,0.083333,0,0,0,0,0,NaN,NaN,NaN
31,1,3.42,0.066667,0,0,0,0,0,NaN,NaN,NaN
32,1,3.47,0.083333,0,0,0,0,0,NaN,NaN,NaN
34,2,4.06,0.316667,0,0,0,0,0,NaN,NaN,NaN
36,2,4.25,0.316667,0,0,0,0,0,NaN,NaN,NaN
38,2,4.44,0.316667,0,0,0,0,0,NaN,NaN,NaN
40,2,5.03,0.316667,0,0,0,0,0,NaN,NaN,NaN
42,2,5.22,0.316667,0,0,0,0,0,NaN,NaN,NaN
44,2,5.32,0.166667,0,0,0,0,0,NaN,NaN,NaN
46,2,5.51,0.316667,0,0,0,0,0,NaN,NaN,NaN
47,1,6.00,0.150000,0,0,0,0,0,NaN,NaN,NaN
49,2,6.10,0.166667,0,0,0,0,0,NaN,NaN,NaN
50,1,6.20,0.166667,0,0,0,0,0,NaN,NaN,NaN
52,2,6.29,0.150000,0,0,0,0,0,NaN,NaN,NaN
54,2,6.39,0.166667,0,0,0,0,0,NaN,NaN,NaN
56,2,6.48,0.150000,0,0,0,0,0,NaN,NaN,NaN
57,1,6.58,0.166667,0,0,0,0,0,NaN,NaN,NaN
58,1,7.07,0.150000,0,0,0,0,0,NaN,NaN,NaN
60,2,7.17,0.166667,0,0,0,0,0,NaN,NaN,NaN
61,1,7.21,0.066667,0,0,0,0,0,NaN,NaN,NaN
63,2,7.26,0.083333,0,0,0,0,0,NaN,NaN,NaN
64,1,7.31,0.083333,0,0,0,0,0,NaN,NaN,NaN
66,2,7.36,0.083333,0,0,0,0,0,NaN,NaN,NaN
68,2,7.45,0.150000,0,0,0,0,0,NaN,NaN,NaN
70,2,7.55,0.166667,0,0,0,0,0,NaN,NaN,NaN
72,2,8.04,0.150000,0,0,0,0,0,NaN,NaN,NaN
74,2,8.14,0.166667,0,0,0,0,0,NaN,NaN,NaN
76,2,8.23,0.150000,0,0,0,0,0,NaN,NaN,NaN
78,2,8.33,0.166667,0,0,0,0,0,NaN,NaN,NaN
80,2,8.52,0.316667,0,0,0,0,0,NaN,NaN,NaN
82,2,9.11,0.316667,0,0,0,0,0,NaN,NaN,NaN
83,1,9.20,0.150000,0,0,0,0,0,NaN,NaN,NaN
85,2,9.30,0.166667,0,0,0,0,0,NaN,NaN,NaN
