コンボ数,ノーツ
1,1
2,1
3,1
4,0
5,0
6,0
7,0
8,1
9,0
10,1
11,0
12,0
13,1
14,0
15,0
16,1
17,0
18,1
19,0
20,0
21,1
22,0
23,0
24,1
25,0
26,0
27,0
28,0
29,1
30,1
31,0
32,1
33,0
34,1
35,0
36,1
37,0
38,0
39,1
40,0
41,0
42,1
43,0
44,0
45,1
46,0
47,1
48,0
49,1
50,0
51,1
52,0
53,1
54,1
55,1
56,1
57,0
58,1
59,0
60,0
61,1
62,0
63,1
64,0
65,1
66,0
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,0
99,0
100,0
101,0
102,0
103,0
104,2
105,0
106,0
107,2
108,0
109,0
110,2
111,0
112,0
113,2
114,0
115,0
116,0
117,2
118,0
119,0
120,0
121,0
122,0
123,1
124,1
125,1
126,2
127,1
128,2
129,2
130,2
131,2
132,2
133,0
134,2
135,0
136,0
137,1
138,2
139,0
140,0
141,0
142,0
143,2
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,1
154,2
155,0
156,0
157,2
158,2
159,0
160,0
161,0
162,0
163,0
164,2
165,0
166,0
167,0
168,0
169,0
170,2
171,0
172,0
173,2
174,0
175,0
176,1
177,1
178,0
179,0
180,0
181,0
182,0
183,1
184,1
185,0
186,0
187,0
188,0
189,1
190,1
191,0
192,0
193,0
194,0
195,1
196,1
197,1
198,1
199,0
200,0
201,1
202,1
203,0
204,1
205,1
206,0
207,2
208,0
209,2
210,2
211,0
212,2
213,2
214,0
215,0
216,2
217,2
218,0
219,2
220,2
221,2
222,2
223,2
224,0
225,0
226,2
227,2
228,2
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,2
237,2
238,2
239,2
240,2
241,0
242,0
243,0
244,0
245,0
246,0
247,1
248,1
249,1
250,1
251,1
252,1
253,0
254,0
255,0
256,0
257,1
258,0
259,0
260,0
261,0
262,0
263,1
264,0
265,0
266,0
267,0
268,0
269,1
270,0
271,1
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,2
282,2
283,2
284,2
285,2
286,2
287,2
288,0
289,2
290,0
291,0
292,1
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,1
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,1
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,1
333,0
334,0
335,0
336,1
337,0
338,0
339,0
340,1
341,0
342,0
343,1
344,0
345,0
346,0
347,1
348,0
349,1
350,0
351,1
352,0
353,2
354,0
355,2
356,0
357,2
358,0
359,2
360,1
361,0
362,0
363,0
364,1
365,0
366,0
367,0
368,1
369,0
370,1
371,1
372,2
373,0
374,2
375,0
376,2
377,0
378,2
379,0
380,1
381,0
382,0
383,1
384,0
385,0
386,0
387,1
388,0
389,1
390,0
391,1
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,2
401,0
402,2
403,0
404,2
405,0
406,0
407,2
408,0
409,2
410,0
411,2
412,1
413,0
414,1
415,1
416,0
417,1
418,1
419,0
420,1
421,1
422,1
423,1
424,1
425,0
426,1
427,1
428,0
429,1
430,1
431,1
432,1
433,1
434,0
435,1
436,1
437,1
438,1
439,0
440,0
441,0
442,1
443,0
444,0
445,0
446,1
447,1
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,2
459,2
460,0
461,2
462,2
463,0
464,2
465,0
466,0
467,0
468,0
469,2
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,1
478,1
479,1
480,1
481,0
482,2
483,0
484,2
485,2
486,0
487,2
488,2
489,0
490,0
491,2
492,2
493,2
494,2
495,0
496,0
497,2
498,2
499,2
500,2
501,2
502,2
503,2
504,2
505,2
506,2
507,2
508,2
509,2
510,2
511,2
512,2
513,2
514,0
515,0
516,2
517,2
518,0
519,0
520,0
521,0
522,0
523,0
524,2
525,0
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,2
567,0
568,2
569,2
570,0
571,2
572,2
573,0
574,0
575,0
576,0
577,0
578,2
579,0
580,0
581,0
582,0
583,0
584,0
585,1
586,1
587,1
588,1
589,0
590,2
591,2
592,0
593,2
594,2
595,0
596,2
597,0
598,0
599,2
600,2
601,2
602,2
603,0
604,0
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,0
623,2
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,2
648,2
