コンボ数,ノーツ
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,1
9,1
10,1
11,1
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,1
25,1
26,1
27,1
28,1
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,2
38,0
39,0
40,0
41,1
42,1
43,1
44,1
45,1
46,0
47,0
48,2
49,0
50,0
51,0
52,0
53,2
54,0
55,0
56,1
57,1
58,1
59,1
60,1
61,0
62,0
63,2
64,0
65,0
66,1
67,1
68,2
69,0
70,2
71,0
72,0
73,0
74,0
75,0
76,0
77,1
78,2
79,0
80,2
81,0
82,0
83,0
84,0
85,0
86,2
87,1
88,2
89,0
90,0
91,0
92,0
93,0
94,0
95,1
96,2
97,1
98,2
99,1
100,1
101,0
102,1
103,1
104,1
105,2
106,1
107,2
108,0
109,0
110,0
111,0
112,0
113,0
114,1
115,2
116,0
117,2
118,0
119,0
120,0
121,0
122,0
123,2
124,1
125,2
126,0
127,0
128,0
129,0
130,0
131,0
132,1
133,2
134,1
135,2
136,1
137,1
138,0
139,1
140,1
141,1
142,2
143,1
144,2
145,0
146,0
147,0
148,0
149,0
150,0
151,1
152,2
153,0
154,2
155,0
156,0
157,0
158,0
159,0
160,2
161,1
162,2
163,0
164,0
165,0
166,0
167,0
168,0
169,1
170,2
171,1
172,2
173,1
174,1
175,0
176,1
177,1
178,1
179,2
180,1
181,2
182,0
183,0
184,0
185,0
186,0
187,0
188,1
189,2
190,0
191,2
192,0
193,0
194,0
195,0
196,0
197,2
198,1
199,2
200,0
201,0
202,0
203,0
204,0
205,0
206,1
207,0
208,1
209,0
210,1
211,0
212,0
213,1
214,0
215,1
216,0
217,1
218,0
219,1
220,0
221,0
222,0
223,0
224,0
225,2
226,2
227,0
228,0
229,0
230,0
231,2
232,0
233,2
234,2
235,0
236,2
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,2
252,2
253,0
254,0
255,0
256,2
257,2
258,2
259,2
260,2
261,2
262,2
263,2
264,2
265,2
266,2
267,2
268,0
269,0
270,0
271,0
272,0
273,2
274,0
275,2
276,0
277,0
278,0
